train_loss_step,train_acc_step,train_prec_step,train_rec_step,train_f1_step,epoch,step,val_loss,val_acc,val_prec,val_rec,val_f1,train_loss_epoch,train_acc_epoch,train_prec_epoch,train_rec_epoch,train_f1_epoch,test_loss,test_acc,test_prec,test_rec,test_f1
1.8149865865707397,0.4000000059604645,0.26249998807907104,0.4000000059604645,0.2836363911628723,0,49,,,,,,,,,,,,,,,
1.69620680809021,0.0,0.0,0.0,0.0,0,99,,,,,,,,,,,,,,,
1.3876286745071411,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,149,,,,,,,,,,,,,,,
1.394832730293274,0.5,0.5166666507720947,0.5,0.46000000834465027,0,199,,,,,,,,,,,,,,,
1.5848605632781982,0.30000001192092896,0.18666666746139526,0.30000001192092896,0.23000000417232513,0,249,,,,,,,,,,,,,,,
1.6227630376815796,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,299,,,,,,,,,,,,,,,
1.3349605798721313,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,349,,,,,,,,,,,,,,,
1.4214941263198853,0.30000001192092896,0.13333334028720856,0.30000001192092896,0.1846153885126114,0,399,,,,,,,,,,,,,,,
1.591164231300354,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,449,,,,,,,,,,,,,,,
1.6443264484405518,0.30000001192092896,0.11249999701976776,0.30000001192092896,0.16363637149333954,0,499,,,,,,,,,,,,,,,
1.9744173288345337,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,549,,,,,,,,,,,,,,,
1.4541208744049072,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,599,,,,,,,,,,,,,,,
1.7417423725128174,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,649,,,,,,,,,,,,,,,
1.4828355312347412,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,699,,,,,,,,,,,,,,,
1.4508464336395264,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,749,,,,,,,,,,,,,,,
1.468126654624939,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,799,,,,,,,,,,,,,,,
1.6622059345245361,0.5,0.25,0.5,0.3333333432674408,0,849,,,,,,,,,,,,,,,
1.3774179220199585,0.4000000059604645,0.222222238779068,0.4000000059604645,0.2857142984867096,0,899,,,,,,,,,,,,,,,
1.6927778720855713,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,949,,,,,,,,,,,,,,,
1.6969702243804932,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,999,,,,,,,,,,,,,,,
1.4073131084442139,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1049,,,,,,,,,,,,,,,
1.4287018775939941,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1099,,,,,,,,,,,,,,,
1.4633078575134277,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1149,,,,,,,,,,,,,,,
1.425301432609558,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1199,,,,,,,,,,,,,,,
1.4234362840652466,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1249,,,,,,,,,,,,,,,
1.8426462411880493,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1299,,,,,,,,,,,,,,,
1.5539758205413818,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1349,,,,,,,,,,,,,,,
1.8763309717178345,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,0,1399,,,,,,,,,,,,,,,
1.580886721611023,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1449,,,,,,,,,,,,,,,
1.4918391704559326,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1499,,,,,,,,,,,,,,,
1.7151800394058228,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,0,1549,,,,,,,,,,,,,,,
1.9175384044647217,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1599,,,,,,,,,,,,,,,
1.4274479150772095,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,1649,,,,,,,,,,,,,,,
1.5330657958984375,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,1699,,,,,,,,,,,,,,,
1.365153431892395,0.5,0.25,0.5,0.3333333432674408,0,1749,,,,,,,,,,,,,,,
1.452664852142334,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1799,,,,,,,,,,,,,,,
1.5673561096191406,0.699999988079071,0.49000000953674316,0.699999988079071,0.5764706134796143,0,1849,,,,,,,,,,,,,,,
1.6121524572372437,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,1899,,,,,,,,,,,,,,,
1.4602031707763672,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1949,,,,,,,,,,,,,,,
1.4765161275863647,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,1999,,,,,,,,,,,,,,,
1.38420569896698,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,2049,,,,,,,,,,,,,,,
2.1860315799713135,0.0,0.0,0.0,0.0,0,2099,,,,,,,,,,,,,,,
1.4700736999511719,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,2149,,,,,,,,,,,,,,,
1.5759508609771729,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,2199,,,,,,,,,,,,,,,
1.4926306009292603,0.5,0.25,0.5,0.3333333432674408,0,2249,,,,,,,,,,,,,,,
1.621680498123169,0.5,0.25,0.5,0.3333333432674408,0,2299,,,,,,,,,,,,,,,
1.5284826755523682,0.5,0.25,0.5,0.3333333432674408,0,2349,,,,,,,,,,,,,,,
1.4984071254730225,0.5,0.25,0.5,0.3333333432674408,0,2399,,,,,,,,,,,,,,,
1.3789167404174805,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,2449,,,,,,,,,,,,,,,
1.7236833572387695,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,0,2499,,,,,,,,,,,,,,,
1.6294103860855103,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,2549,,,,,,,,,,,,,,,
1.8560116291046143,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,2599,,,,,,,,,,,,,,,
1.5220931768417358,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,2649,,,,,,,,,,,,,,,
1.353427529335022,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,2699,,,,,,,,,,,,,,,
1.6284167766571045,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,0,2749,,,,,,,,,,,,,,,
1.7952003479003906,0.5,0.25,0.5,0.3333333432674408,0,2799,,,,,,,,,,,,,,,
1.4284076690673828,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,0,2849,,,,,,,,,,,,,,,
1.5104732513427734,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,0,2899,,,,,,,,,,,,,,,
1.8910095691680908,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,0,2949,,,,,,,,,,,,,,,
,,,,,0,2985,1.662666916847229,0.32652580738067627,0.12711259722709656,0.32652580738067627,0.17888803780078888,,,,,,,,,,
,,,,,0,2985,,,,,,1.6345144510269165,0.3296383023262024,0.14825837314128876,0.3296383023262024,0.19259662926197052,,,,,
1.9280147552490234,0.5,0.25,0.5,0.3333333432674408,1,2999,,,,,,,,,,,,,,,
1.8618158102035522,0.0,0.0,0.0,0.0,1,3049,,,,,,,,,,,,,,,
1.4902417659759521,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3099,,,,,,,,,,,,,,,
1.9068998098373413,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,3149,,,,,,,,,,,,,,,
1.6615968942642212,0.0,0.0,0.0,0.0,1,3199,,,,,,,,,,,,,,,
1.4084635972976685,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,3249,,,,,,,,,,,,,,,
1.6433881521224976,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,3299,,,,,,,,,,,,,,,
1.6519496440887451,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3349,,,,,,,,,,,,,,,
1.4791932106018066,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,3399,,,,,,,,,,,,,,,
2.200655698776245,0.0,0.0,0.0,0.0,1,3449,,,,,,,,,,,,,,,
1.3485000133514404,0.5,0.25,0.5,0.3333333432674408,1,3499,,,,,,,,,,,,,,,
1.7565513849258423,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3549,,,,,,,,,,,,,,,
1.7898309230804443,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3599,,,,,,,,,,,,,,,
1.6011114120483398,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3649,,,,,,,,,,,,,,,
1.6613132953643799,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,3699,,,,,,,,,,,,,,,
1.7779109477996826,0.0,0.0,0.0,0.0,1,3749,,,,,,,,,,,,,,,
1.4327784776687622,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,1,3799,,,,,,,,,,,,,,,
1.360783576965332,0.5,0.25,0.5,0.3333333432674408,1,3849,,,,,,,,,,,,,,,
1.4996106624603271,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,3899,,,,,,,,,,,,,,,
1.478475570678711,0.5,0.25,0.5,0.3333333432674408,1,3949,,,,,,,,,,,,,,,
1.5995094776153564,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,3999,,,,,,,,,,,,,,,
1.4682484865188599,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4049,,,,,,,,,,,,,,,
1.6837120056152344,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4099,,,,,,,,,,,,,,,
2.182828903198242,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,4149,,,,,,,,,,,,,,,
1.6629009246826172,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4199,,,,,,,,,,,,,,,
1.5008714199066162,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,4249,,,,,,,,,,,,,,,
2.0815184116363525,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,4299,,,,,,,,,,,,,,,
2.1248276233673096,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4349,,,,,,,,,,,,,,,
1.378974199295044,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,1,4399,,,,,,,,,,,,,,,
1.464514970779419,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4449,,,,,,,,,,,,,,,
1.4370136260986328,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,4499,,,,,,,,,,,,,,,
1.7741973400115967,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,4549,,,,,,,,,,,,,,,
1.3117079734802246,0.699999988079071,0.49000000953674316,0.699999988079071,0.5764706134796143,1,4599,,,,,,,,,,,,,,,
1.5565197467803955,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,4649,,,,,,,,,,,,,,,
1.5277321338653564,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4699,,,,,,,,,,,,,,,
1.537553071975708,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,4749,,,,,,,,,,,,,,,
1.449350118637085,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4799,,,,,,,,,,,,,,,
1.3175896406173706,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,1,4849,,,,,,,,,,,,,,,
2.1035141944885254,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,4899,,,,,,,,,,,,,,,
1.590733289718628,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,4949,,,,,,,,,,,,,,,
1.6084213256835938,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,4999,,,,,,,,,,,,,,,
1.771751046180725,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,5049,,,,,,,,,,,,,,,
1.7339595556259155,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,5099,,,,,,,,,,,,,,,
1.443472146987915,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5149,,,,,,,,,,,,,,,
1.3909003734588623,0.5,0.25,0.5,0.3333333432674408,1,5199,,,,,,,,,,,,,,,
1.529296636581421,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5249,,,,,,,,,,,,,,,
1.4288727045059204,0.5,0.25,0.5,0.3333333432674408,1,5299,,,,,,,,,,,,,,,
1.4168565273284912,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5349,,,,,,,,,,,,,,,
1.594616413116455,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,1,5399,,,,,,,,,,,,,,,
1.4632118940353394,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,5449,,,,,,,,,,,,,,,
1.457449197769165,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,5499,,,,,,,,,,,,,,,
1.8498132228851318,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,5549,,,,,,,,,,,,,,,
1.6132361888885498,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,5599,,,,,,,,,,,,,,,
2.225430965423584,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,1,5649,,,,,,,,,,,,,,,
1.3797351121902466,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5699,,,,,,,,,,,,,,,
1.3939846754074097,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5749,,,,,,,,,,,,,,,
1.5440433025360107,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,1,5799,,,,,,,,,,,,,,,
1.3230494260787964,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,1,5849,,,,,,,,,,,,,,,
1.5312451124191284,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,1,5899,,,,,,,,,,,,,,,
1.7129414081573486,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,1,5949,,,,,,,,,,,,,,,
,,,,,1,5971,1.6605890989303589,0.32652580738067627,0.12711259722709656,0.32652580738067627,0.17888803780078888,,,,,,,,,,
,,,,,1,5971,,,,,,1.6323422193527222,0.3327193558216095,0.13285624980926514,0.3327193558216095,0.18511293828487396,,,,,
1.5782006978988647,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,5999,,,,,,,,,,,,,,,
1.5989646911621094,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,6049,,,,,,,,,,,,,,,
1.9769563674926758,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6099,,,,,,,,,,,,,,,
2.03662109375,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6149,,,,,,,,,,,,,,,
1.905147910118103,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6199,,,,,,,,,,,,,,,
1.4273799657821655,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6249,,,,,,,,,,,,,,,
1.5079562664031982,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6299,,,,,,,,,,,,,,,
1.7778733968734741,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6349,,,,,,,,,,,,,,,
1.5684471130371094,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6399,,,,,,,,,,,,,,,
1.456208348274231,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6449,,,,,,,,,,,,,,,
1.6632378101348877,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6499,,,,,,,,,,,,,,,
1.7094666957855225,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6549,,,,,,,,,,,,,,,
1.7512691020965576,0.0,0.0,0.0,0.0,2,6599,,,,,,,,,,,,,,,
1.6888424158096313,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,6649,,,,,,,,,,,,,,,
1.9569909572601318,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2,6699,,,,,,,,,,,,,,,
2.236333131790161,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,6749,,,,,,,,,,,,,,,
1.585449457168579,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,6799,,,,,,,,,,,,,,,
1.8541542291641235,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,6849,,,,,,,,,,,,,,,
1.594905138015747,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,6899,,,,,,,,,,,,,,,
1.8661339282989502,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2,6949,,,,,,,,,,,,,,,
1.8883739709854126,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,6999,,,,,,,,,,,,,,,
1.3837037086486816,0.5,0.25,0.5,0.3333333432674408,2,7049,,,,,,,,,,,,,,,
1.6255296468734741,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,7099,,,,,,,,,,,,,,,
1.9389934539794922,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,7149,,,,,,,,,,,,,,,
1.5828590393066406,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,7199,,,,,,,,,,,,,,,
1.3901698589324951,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,7249,,,,,,,,,,,,,,,
1.6815773248672485,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7299,,,,,,,,,,,,,,,
1.6944621801376343,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,7349,,,,,,,,,,,,,,,
1.5542255640029907,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2,7399,,,,,,,,,,,,,,,
1.3564302921295166,0.5,0.25,0.5,0.3333333432674408,2,7449,,,,,,,,,,,,,,,
1.8836843967437744,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7499,,,,,,,,,,,,,,,
1.6523250341415405,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,7549,,,,,,,,,,,,,,,
1.9574792385101318,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7599,,,,,,,,,,,,,,,
1.7347854375839233,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,7649,,,,,,,,,,,,,,,
2.3804497718811035,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2,7699,,,,,,,,,,,,,,,
1.4739876985549927,0.4000000059604645,0.1599999964237213,0.4000000059604645,0.22857144474983215,2,7749,,,,,,,,,,,,,,,
1.8101907968521118,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7799,,,,,,,,,,,,,,,
1.5568922758102417,0.5,0.25,0.5,0.3333333432674408,2,7849,,,,,,,,,,,,,,,
1.514557123184204,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7899,,,,,,,,,,,,,,,
1.5464938879013062,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,7949,,,,,,,,,,,,,,,
1.4696645736694336,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,7999,,,,,,,,,,,,,,,
1.8035808801651,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,8049,,,,,,,,,,,,,,,
1.3405859470367432,0.5,0.25,0.5,0.3333333432674408,2,8099,,,,,,,,,,,,,,,
1.696341872215271,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,8149,,,,,,,,,,,,,,,
1.625942587852478,0.30000001192092896,0.09000000357627869,0.30000001192092896,0.13846154510974884,2,8199,,,,,,,,,,,,,,,
1.5186210870742798,0.20000000298023224,0.03999999910593033,0.20000000298023224,0.06666667014360428,2,8249,,,,,,,,,,,,,,,
1.2948436737060547,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,2,8299,,,,,,,,,,,,,,,
1.2966654300689697,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,2,8349,,,,,,,,,,,,,,,
1.2932724952697754,0.6000000238418579,0.36000001430511475,0.6000000238418579,0.44999998807907104,2,8399,,,,,,,,,,,,,,,
1.4847053289413452,0.5,0.25,0.5,0.3333333432674408,2,8449,,,,,,,,,,,,,,,
1.2596521377563477,0.699999988079071,0.49000000953674316,0.699999988079071,0.5764706134796143,2,8499,,,,,,,,,,,,,,,
